discount_percentage,rating,discounted_price,actual_price,rating_count,price_ratio,price_diff,label,label_code
41.0,4.3,9.509778075438817,10.038935856711177,9.698920386794853,0.9472894548958981,0.5291577812723602,Qualified,1
70.0,4.0,4.0943445622221,5.298317366548036,9.146228426508939,0.7727631772442599,1.203972804325936,Qualified,1
42.0,4.3,9.350102314351341,9.903037451255743,8.456168489578463,0.9441650968578041,0.5529351369044022,Qualified,1
72.0,4.2,5.298317366548036,6.551080335043404,9.4054136126953,0.8087700189243568,1.252762968495368,Qualified,1
25.0,4.2,9.615805480084347,9.903487552536127,10.460242108190519,0.9709514379731705,0.2876820724517799,Qualified,1
25.0,4.0,5.703782474656201,5.991464547107982,7.925518979786926,0.9519846825112832,0.2876820724517808,Qualified,1
51.0,4.4,6.878326468291325,7.600902459542082,5.220355825078325,0.90493550008083,0.722575991250757,Qualified,1
70.0,4.3,5.703782474656201,6.907755278982137,9.94515718770752,0.8257070849065542,1.203972804325936,Qualified,1
73.0,4.5,5.298317366548036,6.621405651764134,11.224936678819944,0.8001801498351654,1.3230882852160981,Good,2
64.0,4.0,5.19295685089021,6.214608098422191,7.5678626054638825,0.8356048794466436,1.021651247531981,Qualified,1
65.0,4.3,5.966146739123692,7.003065458786462,6.882437470997847,0.8519335959709202,1.0369187196627694,Qualified,1
0.0,4.3,6.396929655216146,6.396929655216146,5.87493073085203,1.0,0.0,Qualified,1
80.0,3.9,5.298317366548036,6.907755278982137,6.98100574072173,0.7670099985546603,1.6094379124341005,Bad,0
85.0,3.9,4.605170185988092,6.503779061925392,10.12149795173859,0.7080760496536253,1.8986088759372999,Bad,0
53.0,4.4,6.802394763324311,7.550135342488429,9.514363204016016,0.9009632880411821,0.7477405791641178,Qualified,1
80.0,4.0,5.298317366548036,6.907755278982137,6.3578422665081,0.7670099985546603,1.6094379124341005,Qualified,1
28.0,4.2,10.327706173643904,10.736396675471232,8.895492631451633,0.9619341093496445,0.40869050182732813,Qualified,1
51.0,4.2,6.878326468291325,7.600902459542082,6.137727054086234,0.90493550008083,0.722575991250757,Qualified,1
